"","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","datetime"
"993","1.396","0.000","243.460","5.600","0.000","0.000",18,2007-02-01 22:32:00
"994","1.400","0.000","243.810","5.600","0.000","0.000",19,2007-02-01 22:33:00
"995","1.400","0.000","243.750","5.600","0.000","0.000",18,2007-02-01 22:34:00
"996","1.396","0.000","243.460","5.600","0.000","0.000",18,2007-02-01 22:35:00
"997","1.396","0.000","243.500","5.600","0.000","0.000",18,2007-02-01 22:36:00
"998","1.398","0.000","243.600","5.600","0.000","0.000",18,2007-02-01 22:37:00
"999","1.422","0.000","243.710","5.800","0.000","0.000",18,2007-02-01 22:38:00
"1000","1.480","0.126","243.390","6.000","0.000","1.000",19,2007-02-01 22:39:00
"1001","1.494","0.136","243.090","6.200","0.000","1.000",18,2007-02-01 22:40:00
"1002","1.608","0.276","242.890","6.600","0.000","1.000",18,2007-02-01 22:41:00
"1003","1.662","0.370","243.240","7.000","0.000","2.000",18,2007-02-01 22:42:00
"1004","1.666","0.374","243.830","7.000","0.000","1.000",18,2007-02-01 22:43:00
"1005","1.668","0.376","244.090","7.000","0.000","2.000",18,2007-02-01 22:44:00
"1006","1.700","0.374","244.130","7.000","0.000","1.000",19,2007-02-01 22:45:00
"1007","1.660","0.374","243.880","6.800","0.000","2.000",18,2007-02-01 22:46:00
"1008","1.656","0.372","243.650","6.800","0.000","1.000",18,2007-02-01 22:47:00
"1009","1.628","0.366","243.260","6.800","0.000","1.000",18,2007-02-01 22:48:00
"1010","1.566","0.350","243.490","6.600","0.000","2.000",18,2007-02-01 22:49:00
"1011","1.558","0.348","243.030","6.400","0.000","1.000",18,2007-02-01 22:50:00
"1012","1.558","0.348","243.260","6.400","0.000","2.000",18,2007-02-01 22:51:00
"1013","1.554","0.348","243.060","6.400","0.000","1.000",18,2007-02-01 22:52:00
"1014","1.552","0.346","243.000","6.400","0.000","1.000",19,2007-02-01 22:53:00
"1015","1.528","0.312","243.150","6.400","0.000","2.000",18,2007-02-01 22:54:00
"1016","1.484","0.244","243.350","6.200","0.000","1.000",18,2007-02-01 22:55:00
"1017","1.458","0.204","243.500","6.000","0.000","1.000",18,2007-02-01 22:56:00
"1018","1.398","0.108","244.090","5.600","0.000","1.000",18,2007-02-01 22:57:00
"1019","1.400","0.110","244.420","5.600","0.000","2.000",18,2007-02-01 22:58:00
"1020","1.396","0.108","243.970","5.600","0.000","1.000",19,2007-02-01 22:59:00
"1021","1.392","0.108","243.760","5.600","0.000","1.000",18,2007-02-01 23:00:00
"1022","1.396","0.112","244.140","5.600","0.000","1.000",18,2007-02-01 23:01:00
"1023","1.382","0.106","242.930","5.600","0.000","2.000",18,2007-02-01 23:02:00
"1024","1.382","0.106","242.880","5.600","0.000","1.000",18,2007-02-01 23:03:00
"1025","1.384","0.106","243.050","5.600","0.000","1.000",18,2007-02-01 23:04:00
"1026","1.386","0.106","243.400","5.600","0.000","1.000",18,2007-02-01 23:05:00
"1027","1.392","0.110","243.920","5.600","0.000","1.000",19,2007-02-01 23:06:00
"1028","1.400","0.114","244.740","5.600","0.000","2.000",18,2007-02-01 23:07:00
"1029","1.406","0.116","245.230","5.600","0.000","1.000",18,2007-02-01 23:08:00
"1030","1.412","0.118","245.730","5.600","0.000","1.000",19,2007-02-01 23:09:00
"1031","1.376","0.060","245.360","5.600","0.000","1.000",18,2007-02-01 23:10:00
"1032","1.338","0.000","245.510","5.400","0.000","0.000",19,2007-02-01 23:11:00
"1033","1.336","0.000","245.290","5.400","0.000","0.000",18,2007-02-01 23:12:00
"1034","1.332","0.000","244.990","5.400","0.000","0.000",18,2007-02-01 23:13:00
"1035","1.328","0.000","244.540","5.400","0.000","0.000",19,2007-02-01 23:14:00
"1036","1.326","0.000","244.340","5.400","0.000","0.000",18,2007-02-01 23:15:00
"1037","1.324","0.000","244.170","5.400","0.000","0.000",18,2007-02-01 23:16:00
"1038","1.328","0.000","244.470","5.400","0.000","0.000",19,2007-02-01 23:17:00
"1039","1.328","0.000","244.510","5.400","0.000","0.000",18,2007-02-01 23:18:00
"1040","1.310","0.000","242.960","5.400","0.000","0.000",18,2007-02-01 23:19:00
"1041","1.312","0.000","243.080","5.400","0.000","0.000",18,2007-02-01 23:20:00
"1042","1.420","0.108","242.370","5.800","0.000","0.000",18,2007-02-01 23:21:00
"1043","1.408","0.112","241.930","5.800","0.000","0.000",18,2007-02-01 23:22:00
"1044","1.408","0.114","242.290","5.800","0.000","0.000",18,2007-02-01 23:23:00
"1045","1.404","0.112","242.070","5.800","0.000","0.000",18,2007-02-01 23:24:00
"1046","1.454","0.164","241.610","6.000","0.000","0.000",18,2007-02-01 23:25:00
"1047","1.470","0.212","241.470","6.000","0.000","0.000",18,2007-02-01 23:26:00
"1048","1.470","0.212","241.440","6.000","0.000","0.000",17,2007-02-01 23:27:00
"1049","1.472","0.214","241.770","6.000","0.000","0.000",18,2007-02-01 23:28:00
"1050","1.468","0.214","241.550","6.000","0.000","0.000",18,2007-02-01 23:29:00
"1051","1.472","0.218","242.250","6.000","0.000","0.000",18,2007-02-01 23:30:00
"1052","1.464","0.214","241.550","6.000","0.000","0.000",18,2007-02-01 23:31:00
"1053","1.460","0.214","241.510","6.000","0.000","0.000",18,2007-02-01 23:32:00
"1054","1.456","0.212","241.190","6.000","0.000","0.000",18,2007-02-01 23:33:00
"1055","1.456","0.214","241.380","6.000","0.000","0.000",18,2007-02-01 23:34:00
"1056","1.456","0.214","241.420","6.000","0.000","0.000",17,2007-02-01 23:35:00
"1057","1.410","0.152","241.130","5.800","0.000","0.000",18,2007-02-01 23:36:00
"1058","1.344","0.000","241.960","5.400","0.000","0.000",18,2007-02-01 23:37:00
"1059","1.304","0.000","242.200","5.400","0.000","0.000",18,2007-02-01 23:38:00
"1060","1.310","0.000","242.870","5.400","0.000","0.000",18,2007-02-01 23:39:00
"1061","1.316","0.000","243.350","5.400","0.000","0.000",18,2007-02-01 23:40:00
"1062","1.310","0.000","242.870","5.400","0.000","0.000",18,2007-02-01 23:41:00
"1063","1.312","0.000","243.030","5.400","0.000","0.000",18,2007-02-01 23:42:00
"1064","1.314","0.000","243.190","5.400","0.000","0.000",19,2007-02-01 23:43:00
"1065","1.350","0.000","243.250","5.400","0.000","0.000",18,2007-02-01 23:44:00
"1066","1.494","0.000","242.580","6.000","0.000","0.000",18,2007-02-01 23:45:00
"1067","1.388","0.000","242.460","5.600","0.000","0.000",18,2007-02-01 23:46:00
"1068","1.442","0.000","242.350","5.800","0.000","0.000",18,2007-02-01 23:47:00
"1069","1.480","0.000","242.330","6.000","0.000","0.000",18,2007-02-01 23:48:00
"1070","1.422","0.000","242.580","5.800","0.000","0.000",18,2007-02-01 23:49:00
"1071","1.314","0.000","242.810","5.400","0.000","0.000",18,2007-02-01 23:50:00
"1072","1.318","0.000","243.270","5.400","0.000","0.000",18,2007-02-01 23:51:00
"1073","1.328","0.000","244.070","5.400","0.000","0.000",18,2007-02-01 23:52:00
"1074","1.326","0.000","243.920","5.400","0.000","0.000",18,2007-02-01 23:53:00
"1075","1.326","0.000","243.970","5.400","0.000","0.000",18,2007-02-01 23:54:00
"1076","1.318","0.000","243.200","5.400","0.000","0.000",18,2007-02-01 23:55:00
"1077","1.316","0.000","243.040","5.400","0.000","0.000",19,2007-02-01 23:56:00
"1078","1.316","0.000","243.070","5.400","0.000","0.000",18,2007-02-01 23:57:00
"1079","1.320","0.000","243.260","5.400","0.000","0.000",18,2007-02-01 23:58:00
"1080","1.320","0.000","243.280","5.400","0.000","0.000",18,2007-02-01 23:59:00
"1081","1.314","0.000","242.770","5.400","0.000","0.000",18,2007-02-02 00:00:00
"1082","1.410","0.088","242.540","5.800","0.000","0.000",18,2007-02-02 00:01:00
"1083","1.416","0.114","242.220","5.800","0.000","0.000",18,2007-02-02 00:02:00
"1084","1.412","0.114","242.160","5.800","0.000","0.000",18,2007-02-02 00:03:00
"1085","1.410","0.114","242.060","5.800","0.000","0.000",18,2007-02-02 00:04:00
"1086","1.400","0.110","241.390","5.800","0.000","0.000",18,2007-02-02 00:05:00
"1087","1.412","0.116","242.540","5.800","0.000","0.000",18,2007-02-02 00:06:00
"1088","1.418","0.120","243.340","5.800","0.000","0.000",18,2007-02-02 00:07:00
"1089","1.418","0.120","243.400","5.800","0.000","0.000",18,2007-02-02 00:08:00
"1090","1.480","0.186","243.170","6.000","0.000","0.000",18,2007-02-02 00:09:00
"1091","1.484","0.222","242.710","6.200","0.000","0.000",18,2007-02-02 00:10:00
"1092","1.484","0.222","242.740","6.200","0.000","0.000",18,2007-02-02 00:11:00
"1093","1.482","0.220","242.710","6.000","0.000","0.000",18,2007-02-02 00:12:00
"1094","1.484","0.222","243.070","6.200","0.000","0.000",18,2007-02-02 00:13:00
"1095","1.484","0.222","243.080","6.000","0.000","0.000",18,2007-02-02 00:14:00
"1096","1.480","0.222","243.020","6.000","0.000","0.000",18,2007-02-02 00:15:00
"1097","1.430","0.154","242.800","5.800","0.000","0.000",18,2007-02-02 00:16:00
"1098","1.378","0.084","242.430","5.600","0.000","0.000",18,2007-02-02 00:17:00
"1099","1.380","0.084","242.770","5.600","0.000","0.000",18,2007-02-02 00:18:00
"1100","1.380","0.084","242.750","5.600","0.000","0.000",18,2007-02-02 00:19:00
"1101","1.370","0.076","242.360","5.600","0.000","0.000",18,2007-02-02 00:20:00
"1102","1.308","0.000","242.490","5.400","0.000","0.000",18,2007-02-02 00:21:00
"1103","1.308","0.000","242.470","5.400","0.000","0.000",18,2007-02-02 00:22:00
"1104","1.308","0.000","242.370","5.400","0.000","0.000",18,2007-02-02 00:23:00
"1105","1.302","0.000","241.930","5.400","0.000","0.000",18,2007-02-02 00:24:00
"1106","1.168","0.000","242.110","5.000","0.000","0.000",17,2007-02-02 00:25:00
"1107","0.228","0.000","243.670","1.000","0.000","0.000",0,2007-02-02 00:26:00
"1108","0.228","0.000","243.960","1.000","0.000","0.000",0,2007-02-02 00:27:00
"1109","0.230","0.000","244.930","1.000","0.000","0.000",0,2007-02-02 00:28:00
"1110","0.230","0.000","244.900","1.000","0.000","0.000",0,2007-02-02 00:29:00
"1111","0.228","0.000","244.560","1.000","0.000","0.000",0,2007-02-02 00:30:00
"1112","0.228","0.000","244.160","1.000","0.000","0.000",0,2007-02-02 00:31:00
"1113","0.228","0.000","243.810","1.000","0.000","0.000",0,2007-02-02 00:32:00
"1114","0.228","0.000","244.160","1.000","0.000","0.000",0,2007-02-02 00:33:00
"1115","0.230","0.000","244.780","1.000","0.000","0.000",0,2007-02-02 00:34:00
"1116","0.230","0.000","244.710","1.000","0.000","0.000",0,2007-02-02 00:35:00
"1117","0.228","0.000","244.460","1.000","0.000","0.000",0,2007-02-02 00:36:00
"1118","0.226","0.000","243.650","1.000","0.000","0.000",0,2007-02-02 00:37:00
"1119","0.226","0.000","243.130","1.000","0.000","0.000",0,2007-02-02 00:38:00
"1120","0.226","0.000","243.170","1.000","0.000","0.000",0,2007-02-02 00:39:00
"1121","0.224","0.000","242.420","1.000","0.000","0.000",0,2007-02-02 00:40:00
"1122","0.310","0.078","241.840","1.400","0.000","0.000",0,2007-02-02 00:41:00
"1123","0.332","0.118","241.410","1.400","0.000","0.000",0,2007-02-02 00:42:00
"1124","0.330","0.122","242.380","1.400","0.000","0.000",0,2007-02-02 00:43:00
"1125","0.330","0.122","242.380","1.400","0.000","0.000",0,2007-02-02 00:44:00
"1126","0.328","0.124","242.270","1.400","0.000","0.000",0,2007-02-02 00:45:00
"1127","0.326","0.124","242.330","1.400","0.000","0.000",0,2007-02-02 00:46:00
"1128","0.326","0.124","242.760","1.400","0.000","0.000",0,2007-02-02 00:47:00
"1129","0.324","0.122","242.320","1.400","0.000","0.000",0,2007-02-02 00:48:00
"1130","0.322","0.122","242.160","1.400","0.000","0.000",0,2007-02-02 00:49:00
"1131","0.322","0.124","242.370","1.400","0.000","0.000",0,2007-02-02 00:50:00
"1132","0.322","0.128","243.120","1.400","0.000","0.000",0,2007-02-02 00:51:00
"1133","0.320","0.126","242.940","1.400","0.000","0.000",0,2007-02-02 00:52:00
"1134","0.384","0.190","242.600","1.800","0.000","0.000",0,2007-02-02 00:53:00
"1135","0.394","0.226","241.720","1.800","0.000","0.000",0,2007-02-02 00:54:00
"1136","0.394","0.224","241.740","1.800","0.000","0.000",0,2007-02-02 00:55:00
"1137","0.334","0.140","241.900","1.400","0.000","0.000",0,2007-02-02 00:56:00
"1138","0.300","0.092","242.280","1.200","0.000","0.000",0,2007-02-02 00:57:00
"1139","0.300","0.094","242.520","1.200","0.000","0.000",0,2007-02-02 00:58:00
"1140","0.296","0.092","241.910","1.200","0.000","0.000",0,2007-02-02 00:59:00
"1141","0.390","0.214","241.980","1.800","0.000","0.000",0,2007-02-02 01:00:00
"1142","0.378","0.216","241.960","1.800","0.000","1.000",0,2007-02-02 01:01:00
"1143","0.376","0.218","242.100","1.800","0.000","2.000",0,2007-02-02 01:02:00
"1144","0.376","0.216","242.040","1.800","0.000","1.000",0,2007-02-02 01:03:00
"1145","0.340","0.160","241.940","1.600","0.000","1.000",0,2007-02-02 01:04:00
"1146","0.306","0.108","241.480","1.400","0.000","2.000",0,2007-02-02 01:05:00
"1147","0.306","0.108","241.590","1.400","0.000","1.000",0,2007-02-02 01:06:00
"1148","0.306","0.108","241.510","1.400","0.000","2.000",0,2007-02-02 01:07:00
"1149","0.306","0.108","241.740","1.400","0.000","1.000",0,2007-02-02 01:08:00
"1150","0.306","0.112","242.430","1.400","0.000","1.000",0,2007-02-02 01:09:00
"1151","0.308","0.114","242.920","1.400","0.000","2.000",0,2007-02-02 01:10:00
"1152","0.306","0.112","242.710","1.400","0.000","1.000",0,2007-02-02 01:11:00
"1153","0.306","0.112","242.680","1.400","0.000","1.000",0,2007-02-02 01:12:00
"1154","0.308","0.120","244.080","1.400","0.000","2.000",0,2007-02-02 01:13:00
"1155","0.306","0.120","244.060","1.400","0.000","1.000",0,2007-02-02 01:14:00
"1156","0.306","0.118","243.980","1.400","0.000","1.000",0,2007-02-02 01:15:00
"1157","0.304","0.118","243.670","1.400","0.000","2.000",0,2007-02-02 01:16:00
"1158","0.302","0.116","243.380","1.400","0.000","1.000",0,2007-02-02 01:17:00
"1159","0.300","0.112","242.750","1.200","0.000","1.000",0,2007-02-02 01:18:00
"1160","0.300","0.112","242.740","1.200","0.000","2.000",0,2007-02-02 01:19:00
"1161","0.296","0.108","241.400","1.200","0.000","1.000",0,2007-02-02 01:20:00
"1162","0.372","0.186","241.410","1.800","0.000","1.000",0,2007-02-02 01:21:00
"1163","0.406","0.242","241.470","2.000","0.000","1.000",0,2007-02-02 01:22:00
"1164","0.400","0.240","241.090","1.800","0.000","1.000",0,2007-02-02 01:23:00
"1165","0.400","0.244","241.630","1.800","0.000","2.000",0,2007-02-02 01:24:00
"1166","0.398","0.242","241.520","1.800","0.000","1.000",0,2007-02-02 01:25:00
"1167","0.396","0.242","241.570","1.800","0.000","1.000",0,2007-02-02 01:26:00
"1168","0.394","0.242","241.420","1.800","0.000","1.000",0,2007-02-02 01:27:00
"1169","0.392","0.244","241.690","1.800","0.000","1.000",0,2007-02-02 01:28:00
"1170","0.390","0.242","241.490","1.800","0.000","2.000",0,2007-02-02 01:29:00
"1171","0.388","0.242","241.410","1.800","0.000","1.000",0,2007-02-02 01:30:00
"1172","0.358","0.188","241.430","1.600","0.000","1.000",0,2007-02-02 01:31:00
"1173","0.318","0.122","241.820","1.400","0.000","0.000",0,2007-02-02 01:32:00
"1174","0.316","0.122","241.820","1.400","0.000","0.000",0,2007-02-02 01:33:00
"1175","0.318","0.122","242.190","1.400","0.000","0.000",0,2007-02-02 01:34:00
"1176","0.318","0.124","242.580","1.400","0.000","0.000",0,2007-02-02 01:35:00
"1177","0.254","0.000","242.620","1.000","0.000","0.000",0,2007-02-02 01:36:00
"1178","0.222","0.000","241.760","1.000","0.000","0.000",0,2007-02-02 01:37:00
"1179","0.312","0.086","241.290","1.400","0.000","0.000",0,2007-02-02 01:38:00
"1180","0.298","0.090","241.470","1.200","0.000","0.000",0,2007-02-02 01:39:00
"1181","0.300","0.090","241.570","1.200","0.000","0.000",0,2007-02-02 01:40:00
"1182","0.300","0.092","241.950","1.200","0.000","0.000",0,2007-02-02 01:41:00
"1183","0.298","0.092","241.810","1.200","0.000","0.000",0,2007-02-02 01:42:00
"1184","0.296","0.090","241.830","1.200","0.000","0.000",0,2007-02-02 01:43:00
"1185","0.296","0.092","242.270","1.200","0.000","0.000",0,2007-02-02 01:44:00
"1186","0.296","0.094","242.560","1.200","0.000","0.000",0,2007-02-02 01:45:00
"1187","0.294","0.094","242.740","1.200","0.000","0.000",0,2007-02-02 01:46:00
"1188","0.294","0.096","243.060","1.200","0.000","0.000",0,2007-02-02 01:47:00
"1189","0.272","0.062","243.210","1.200","0.000","0.000",0,2007-02-02 01:48:00
"1190","0.224","0.000","243.080","1.000","0.000","0.000",0,2007-02-02 01:49:00
"1191","0.224","0.000","242.610","1.000","0.000","0.000",0,2007-02-02 01:50:00
"1192","0.224","0.000","242.350","1.000","0.000","0.000",0,2007-02-02 01:51:00
"1193","0.222","0.000","242.050","1.000","0.000","0.000",0,2007-02-02 01:52:00
"1194","0.222","0.000","241.820","1.000","0.000","0.000",0,2007-02-02 01:53:00
"1195","0.224","0.000","242.440","1.000","0.000","0.000",0,2007-02-02 01:54:00
"1196","0.224","0.000","242.400","1.000","0.000","0.000",0,2007-02-02 01:55:00
"1197","0.222","0.000","242.070","1.000","0.000","0.000",0,2007-02-02 01:56:00
"1198","0.220","0.000","240.970","1.000","0.000","0.000",0,2007-02-02 01:57:00
"1199","0.220","0.000","241.300","1.000","0.000","0.000",0,2007-02-02 01:58:00
"1200","0.220","0.000","240.920","1.000","0.000","0.000",0,2007-02-02 01:59:00
"1201","0.220","0.000","241.160","1.000","0.000","0.000",0,2007-02-02 02:00:00
"1202","0.262","0.000","242.710","1.200","0.000","0.000",0,2007-02-02 02:01:00
"1203","0.338","0.130","243.460","1.400","0.000","0.000",0,2007-02-02 02:02:00
"1204","0.334","0.132","243.880","1.400","0.000","0.000",0,2007-02-02 02:03:00
"1205","0.332","0.130","243.730","1.400","0.000","0.000",0,2007-02-02 02:04:00
"1206","0.330","0.130","243.460","1.400","0.000","0.000",0,2007-02-02 02:05:00
"1207","0.328","0.130","243.530","1.400","0.000","0.000",0,2007-02-02 02:06:00
"1208","0.326","0.128","243.190","1.400","0.000","0.000",0,2007-02-02 02:07:00
"1209","0.326","0.128","243.140","1.400","0.000","0.000",0,2007-02-02 02:08:00
"1210","0.324","0.130","243.520","1.400","0.000","0.000",0,2007-02-02 02:09:00
"1211","0.324","0.134","244.220","1.400","0.000","0.000",0,2007-02-02 02:10:00
"1212","0.324","0.132","243.850","1.400","0.000","0.000",0,2007-02-02 02:11:00
"1213","0.322","0.130","243.560","1.400","0.000","0.000",0,2007-02-02 02:12:00
"1214","0.322","0.132","244.140","1.400","0.000","0.000",0,2007-02-02 02:13:00
"1215","0.322","0.132","244.160","1.400","0.000","0.000",0,2007-02-02 02:14:00
"1216","0.322","0.132","243.910","1.400","0.000","0.000",0,2007-02-02 02:15:00
"1217","0.278","0.070","243.780","1.200","0.000","0.000",0,2007-02-02 02:16:00
"1218","0.226","0.000","244.250","1.000","0.000","0.000",0,2007-02-02 02:17:00
"1219","0.230","0.000","245.380","1.000","0.000","0.000",0,2007-02-02 02:18:00
"1220","0.230","0.000","246.100","1.000","0.000","0.000",0,2007-02-02 02:19:00
"1221","0.232","0.000","246.570","1.000","0.000","0.000",0,2007-02-02 02:20:00
"1222","0.232","0.000","246.390","1.000","0.000","0.000",0,2007-02-02 02:21:00
"1223","0.306","0.084","245.730","1.400","0.000","0.000",0,2007-02-02 02:22:00
"1224","0.306","0.106","245.240","1.400","0.000","0.000",0,2007-02-02 02:23:00
"1225","0.306","0.106","245.160","1.400","0.000","0.000",0,2007-02-02 02:24:00
"1226","0.306","0.106","244.960","1.200","0.000","0.000",0,2007-02-02 02:25:00
"1227","0.306","0.106","245.060","1.400","0.000","0.000",0,2007-02-02 02:26:00
"1228","0.304","0.106","245.080","1.200","0.000","0.000",0,2007-02-02 02:27:00
"1229","0.302","0.104","244.640","1.200","0.000","0.000",0,2007-02-02 02:28:00
